Tanggal SPS,Tanggal Bayar,No. SPS,Saluran,ID Pembeli,KAB/ Kota,Nama Komoditi,Jenis Komoditi,Merk Komoditi,Kemasan,Satuan,Kolli Terjual,Kuantum Terjual (Kg/L),Harga per Kemasan,Nominal Penjualan
11-11-2019,11-11-2019,03343/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,19300,KAB. KARAWANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,5,5,11300,56500
11-11-2019,11-11-2019,03344/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,18726,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,15,15,70000,1050000
11-11-2019,11-11-2019,03342/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,4,4,11500,46000
11-11-2019,11-11-2019,03342/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,39,39,80000,3120000
11-11-2019,11-11-2019,03342/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 10%,BERAS KITA PREMIUM,200,gr,10,2,2500,25000
11-11-2019,11-11-2019,03342/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,1,5,61000,61000
11-11-2019,11-11-2019,03342/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,4,4,12500,50000
11-11-2019,11-11-2019,03342/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,3,3,11500,34500
11-11-2019,11-11-2019,00944/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,85704,KOTA CILEGON,DAGING KERBAU,FOREQUARTER,DAGING KITA,0.9,Kg,10,9,61500,615000
11-11-2019,11-11-2019,00943/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,80212,KOTA SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,3,3,70000,210000
11-11-2019,11-11-2019,00943/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,80212,KOTA SERANG,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,2,2,21000,42000
11-11-2019,11-11-2019,00943/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,80212,KOTA SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,3,3,11250,33750
11-11-2019,11-11-2019,00942/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,75817,KOTA SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,8,8,70000,560000
11-11-2019,11-11-2019,00942/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,75817,KOTA SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,12,12,11250,135000
11-11-2019,11-11-2019,00941/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,89390,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,30,30,70000,2100000
11-11-2019,11-11-2019,00940/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,51342,KOTA CILEGON,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,30,30,70000,2100000
11-11-2019,11-11-2019,03341/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,2,2,11500,23000
11-11-2019,11-11-2019,03341/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,4,4,80000,320000
11-11-2019,11-11-2019,03341/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERAS PANDAN WANGI 5KG,5,Kg,3,15,76000,228000
11-11-2019,11-11-2019,03341/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,5,25,61000,305000
11-11-2019,11-11-2019,03341/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,2,2,12500,25000
11-11-2019,11-11-2019,03341/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,5,5,11500,57500
11-11-2019,11-11-2019,00939/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,70048,KOTA CILEGON,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,1,1,70000,70000
11-11-2019,11-11-2019,00938/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,25060,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,5,5,70000,350000
11-11-2019,11-11-2019,03338/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,13217,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 10%,BERAS POLOS PREMIUM 10%,1,Kg,115,115,12100,1391500
11-11-2019,11-11-2019,03338/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,13217,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,72,72,11500,828000
11-11-2019,11-11-2019,03339/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44876,KOTA TANGERANG,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,24,24,11500,276000
11-11-2019,11-11-2019,03340/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,22156,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,15,75,57500,862500
11-11-2019,11-11-2019,03335/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,1,1,70000,70000
11-11-2019,11-11-2019,03335/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,3,15,57500,172500
11-11-2019,11-11-2019,03336/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,2,2,70000,140000
11-11-2019,11-11-2019,03336/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,1,1,29000,29000
11-11-2019,11-11-2019,03336/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,1,1,22500,22500
11-11-2019,11-11-2019,03336/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,3,3,11500,34500
11-11-2019,11-11-2019,03336/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,2,2,11300,22600
11-11-2019,11-11-2019,03336/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,2,2,8000,16000
11-11-2019,11-11-2019,00078/11/2019/09020/SPST,TOKO/AGEN/PENGECER,101203,KOTA TANGERANG,BERAS,PREMIUM 15%,BERAS POLOS,50,Kg,341,17050,525000,179025000
11-11-2019,11-11-2019,03337/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1086,KOTA ADM. JAKARTA TIMUR,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
11-11-2019,11-11-2019,03337/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1086,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,10,10,11500,115000
11-11-2019,11-11-2019,03334/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,3,3,75000,225000
11-11-2019,11-11-2019,03334/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,1,1,23000,23000
11-11-2019,11-11-2019,03334/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,8,40,60000,480000
11-11-2019,11-11-2019,03334/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,46,46,11500,529000
11-11-2019,11-11-2019,03334/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,18,18,11500,207000
11-11-2019,11-11-2019,03334/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,11,11,8000,88000
11-12-2019,11-12-2019,00131/11/2019/09030/SPST,TOKO/AGEN/PENGECER,108672,KAB. SERANG,GULA,GKP EKS RAWSUGAR PT.DSI,GULA POLOS,50,Kg,15,750,540000,8100000
11-12-2019,11-12-2019,00130/11/2019/09030/SPST,TOKO/AGEN/PENGECER,99098,KAB. CILACAP,GULA,GKP EKS RAWSUGAR PT.DSI,GULA POLOS,50,Kg,20,1000,540000,10800000
11-12-2019,11-12-2019,00129/11/2019/09030/SPST,RPK-NON BPNT/Program Sembako,107145,KOTA ADM. JAKARTA TIMUR,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,9,9,11500,103500
11-12-2019,11-12-2019,00128/11/2019/09030/SPST,RPK-NON BPNT/Program Sembako,24698,KAB. LEBAK,DAGING KERBAU,CM-01,DAGING KITA,1,Kg,50,50,70000,3500000
11-12-2019,11-12-2019,00953/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,25060,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,1,20,1470000,1470000
11-12-2019,11-12-2019,00952/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,94444,KOTA SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,15,15,70000,1050000
11-12-2019,11-12-2019,03402/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,3399,KOTA ADM. JAKARTA BARAT,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,10,10,11500,115000
11-12-2019,11-12-2019,03403/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1058,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,7,7,70000,490000
11-12-2019,11-12-2019,03403/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1058,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 10%,BERAS POLOS PREMIUM 10%,1,Kg,3,3,12100,36300
11-12-2019,11-12-2019,03403/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1058,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,12,12,11300,135600
11-12-2019,11-12-2019,03404/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,7718,KOTA DEPOK,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,20,20,70000,1400000
11-12-2019,11-12-2019,03405/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,2,2,29000,58000
11-12-2019,11-12-2019,03405/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,2,2,22500,45000
11-12-2019,11-12-2019,03405/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,5,25,57500,287500
11-12-2019,11-12-2019,03406/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,18726,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,1,20,1490000,1490000
11-12-2019,11-12-2019,03406/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,18726,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERAS PANDAN WANGI 5KG,5,Kg,6,30,72500,435000
11-12-2019,11-12-2019,03406/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,18726,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,2,10,57500,115000
11-12-2019,11-12-2019,03398/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,19300,KAB. KARAWANG,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,10,10,70000,700000
11-12-2019,11-12-2019,03398/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,19300,KAB. KARAWANG,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,20,100,57500,1150000
11-12-2019,11-12-2019,03399/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,19298,KOTA BOGOR,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,10,10,70000,700000
11-12-2019,11-12-2019,03400/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1063,KOTA ADM. JAKARTA TIMUR,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,15,15,70000,1050000
11-12-2019,11-12-2019,03401/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,45060,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,4,20,57500,230000
11-12-2019,11-12-2019,03401/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,45060,KOTA BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,2,2,11500,23000
11-12-2019,11-12-2019,03401/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,45060,KOTA BEKASI,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,2,2,11300,22600
11-12-2019,11-12-2019,03395/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,39912,KAB. TANGERANG,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,5,5,70000,350000
11-12-2019,11-12-2019,03396/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,3658,KOTA BEKASI,BERAS,PREMIUM 10%,BERAS POLOS PREMIUM 10%,1,Kg,20,20,12100,242000
11-12-2019,11-12-2019,03396/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,3658,KOTA BEKASI,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,12,12,11300,135600
11-12-2019,11-12-2019,03396/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,3658,KOTA BEKASI,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,20,20,8000,160000
11-12-2019,11-12-2019,03397/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,77351,KOTA DEPOK,BERAS,KHUSUS,BERAS MILKY,1,Kg,20,20,22500,450000
11-12-2019,11-12-2019,03397/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,77351,KOTA DEPOK,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,20,20,22500,450000
11-12-2019,11-12-2019,00951/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,71897,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,2,40,1470000,2940000
11-12-2019,11-12-2019,00951/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,71897,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,3,3,70000,210000
11-12-2019,11-12-2019,00950/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,25079,KAB. SERANG,DAGING KERBAU,FOREQUARTER,DAGING KITA,0.9,Kg,6,"5,4",61500,369000
11-12-2019,11-12-2019,00950/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,25079,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,10,10,70000,700000
11-12-2019,11-12-2019,00949/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,23390,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,10,10,70000,700000
11-12-2019,11-12-2019,03390/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,45062,KOTA DEPOK,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,24,24,11500,276000
11-12-2019,11-12-2019,03390/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,45062,KOTA DEPOK,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,12,12,11300,135600
11-12-2019,11-12-2019,03391/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,21029,KOTA DEPOK,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,10,10,29000,290000
11-12-2019,11-12-2019,03392/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44074,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,10,50,57500,575000
11-12-2019,11-12-2019,03393/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44876,KOTA TANGERANG,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,10,10,29000,290000
11-12-2019,11-12-2019,03393/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,44876,KOTA TANGERANG,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,10,50,57500,575000
11-12-2019,11-12-2019,03394/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,24711,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,10,50,57500,575000
11-12-2019,11-12-2019,03389/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,1,1,80000,80000
11-12-2019,11-12-2019,03389/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERAS PANDAN WANGI 5KG,5,Kg,2,10,76000,152000
11-12-2019,11-12-2019,03389/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,3,3,11500,34500
13-11-2019,13-11-2019,00132/11/2019/09030/SPST,RPK-NON BPNT/Program Sembako,75503,KAB. LEBAK,DAGING KERBAU,CM-01,DAGING KITA,1,Kg,9,9,70000,630000
13-11-2019,13-11-2019,00080/11/2019/09020/SPST,TOKO/AGEN/PENGECER,106470,KAB. TANGERANG,BERAS,PREMIUM 15%,BERAS POLOS,50,Kg,280,14000,525000,147000000
13-11-2019,13-11-2019,03410/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1115,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,10,50,57500,575000
13-11-2019,13-11-2019,03411/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,5,25,57500,287500
13-11-2019,13-11-2019,03411/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1048,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,5,5,11300,56500
13-11-2019,13-11-2019,03412/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,3399,KOTA ADM. JAKARTA BARAT,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,11,11,11500,126500
13-11-2019,13-11-2019,00961/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,109692,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,20,Kg,1,20,1470000,1470000
13-11-2019,13-11-2019,00961/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,109692,KAB. SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,12,12,11250,135000
13-11-2019,13-11-2019,00960/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,94444,KOTA SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,12,12,11250,135000
13-11-2019,13-11-2019,03413/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,10197,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 10%,BERAS POLOS PREMIUM 10%,1,Kg,30,30,12100,363000
13-11-2019,13-11-2019,03413/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,10197,KOTA ADM. JAKARTA TIMUR,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,15,75,57500,862500
13-11-2019,13-11-2019,03413/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,10197,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,5,5,11500,57500
13-11-2019,13-11-2019,03414/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,21313,KOTA ADM. JAKARTA BARAT,BERAS,KHUSUS,BERAS PANDAN WANGI 5KG,5,Kg,10,50,72500,725000
13-11-2019,13-11-2019,03415/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,1,1,10500,10500
13-11-2019,13-11-2019,03415/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,4,20,57500,230000
13-11-2019,13-11-2019,03415/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1126,KAB. BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,2,2,11500,23000
13-11-2019,13-11-2019,00958/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,10922,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,2,2,70000,140000
13-11-2019,13-11-2019,00958/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,10922,KAB. SERANG,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,1,1,11250,11250
13-11-2019,13-11-2019,03416/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,72724,KOTA ADM. JAKARTA TIMUR,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,30,30,11500,345000
13-11-2019,13-11-2019,00957/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,25060,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,4,4,70000,280000
13-11-2019,13-11-2019,03408/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,PAKET KOM,PAKET KOM (SARDEN),SARDEN KIKU,1,Kaleng,3,3,11500,34500
13-11-2019,13-11-2019,03408/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,DAGING KERBAU,FOREQUARTER,DAGING KITA,1,Kg,10,10,80000,800000
13-11-2019,13-11-2019,03408/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,1,1,30000,30000
13-11-2019,13-11-2019,03408/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,4,20,61000,244000
13-11-2019,13-11-2019,03408/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,12,12,12500,150000
13-11-2019,13-11-2019,03408/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,2,2,11500,23000
13-11-2019,13-11-2019,03408/11/2019/09001/SPST,RITEL MODERN,92061,KOTA ADM. JAKARTA SELATAN,TEPUNG TERIGU,TERIGU KITA,TERIGU KITA,1,Kg,11,11,9000,99000
13-11-2019,13-11-2019,03409/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1118,KOTA BEKASI,BERAS,PREMIUM 15%,BERAS KITA PREMIUM,5,Kg,1,5,57500,57500
13-11-2019,13-11-2019,03409/11/2019/09001/SPST,RPK-NON BPNT/Program Sembako,1118,KOTA BEKASI,GULA,GKP EKS RAWSUGAR PT.JMR,MANIS KITA,1,Kg,10,10,11500,115000
13-11-2019,13-11-2019,00079/11/2019/09020/SPST,TOKO/AGEN/PENGECER,105584,KAB. TANGERANG,BERAS,PREMIUM 15%,BERAS POLOS,50,Kg,210,10500,525000,110250000
13-11-2019,13-11-2019,03407/11/2019/09001/SPST,LEMBAGA/DINAS/INSTANSI PEMERINTAH,92544,KOTA ADM. JAKARTA PUSAT,MINYAK GORENG,MINYAK GORENG KITA,MINYAK GORENG KITA,1,L,36,36,11250,405000
13-11-2019,13-11-2019,00954/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,85143,KOTA SERANG,BERAS,KHUSUS,BERASKITA BERAS HITAM,1,Kg,1,1,28000,28000
13-11-2019,13-11-2019,00954/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,85143,KOTA SERANG,BERAS,KHUSUS,BERASKITA BERAS MERAH,1,Kg,1,1,21000,21000
14-11-2019,14-11-2019,00083/11/2019/09020/SPST,RPK-NON BPNT/Program Sembako,108169,KOTA TANGERANG SELATAN,DAGING KERBAU,CM-01,DAGING KITA,1,Kg,40,40,70000,2800000
14-11-2019,14-11-2019,03431/11/2019/09001/SPST,TOKO/AGEN/PENGECER,71969,KOTA ADM. JAKARTA BARAT,GULA,GKP EKS RAWSUGAR PT.BMM,MANIS KITA,1,Kg,1920,1920,11500,22080000
14-11-2019,14-11-2019,03430/11/2019/09001/SPST,TOKO/AGEN/PENGECER,71969,KOTA ADM. JAKARTA BARAT,GULA,GKP EKS RAWSUGAR PT.BMM,MANIS KITA,1,Kg,2400,2400,11500,27600000
14-11-2019,14-11-2019,00973/11/2019/09010/SPST,RPK-NON BPNT/Program Sembako,23390,KAB. SERANG,DAGING KERBAU,HINDQUARTER,DAGING KITA,1,Kg,12,12,70000,840000
